id,timestamp,department,electricity_kWh,water_liters,electricity_cost,water_cost,total_cost,year,month,day,hour,day_name,usage_type,total_consumption,high_usage_flag
36996,2023-11-05 07:00:00,Production,138.48,421.51,1384.8,8.43,1393.23,2023,11,5,7,Sunday,Non-Peak,559.99,1
37021,2023-11-05 12:00:00,Production,157.2,519.21,1572.02,10.38,1582.4,2023,11,5,12,Sunday,Peak,676.41,1
37086,2023-11-06 01:00:00,Production,150.71,471.62,1507.12,9.43,1516.55,2023,11,6,1,Monday,Non-Peak,622.33,1
37106,2023-11-06 05:00:00,Production,138.56,446.57,1385.63,8.93,1394.56,2023,11,6,5,Monday,Non-Peak,585.13,1
37126,2023-11-06 09:00:00,Production,141.13,450.38,1411.27,9.01,1420.27,2023,11,6,9,Monday,Peak,591.51,1
37166,2023-11-06 17:00:00,Production,143.39,592.25,1433.93,11.85,1445.77,2023,11,6,17,Monday,Peak,735.64,1
37201,2023-11-07 00:00:00,Production,140.1,477.86,1401,9.56,1410.56,2023,11,7,0,Tuesday,Non-Peak,617.96,1
37216,2023-11-07 03:00:00,Production,159.88,554.3,1598.83,11.09,1609.91,2023,11,7,3,Tuesday,Non-Peak,714.18,1
37246,2023-11-07 09:00:00,Production,145.33,501.27,1453.31,10.03,1463.33,2023,11,7,9,Tuesday,Peak,646.6,1
37286,2023-11-07 17:00:00,Production,174.17,524.48,1741.71,10.49,1752.2,2023,11,7,17,Tuesday,Peak,698.65,1
37296,2023-11-07 19:00:00,Production,161.63,451.21,1616.32,9.02,1625.34,2023,11,7,19,Tuesday,Non-Peak,612.84,1
37316,2023-11-07 23:00:00,Production,140.38,516.44,1403.76,10.33,1414.09,2023,11,7,23,Tuesday,Non-Peak,656.82,1
37346,2023-11-08 05:00:00,Production,167.41,555.12,1674.07,11.1,1685.17,2023,11,8,5,Wednesday,Non-Peak,722.53,1
37411,2023-11-08 18:00:00,Production,151.52,478.41,1515.24,9.57,1524.81,2023,11,8,18,Wednesday,Peak,629.93,1
37416,2023-11-08 19:00:00,Production,248.17,894.26,2481.7,17.89,2499.59,2023,11,8,19,Wednesday,Non-Peak,1142.43,1
37446,2023-11-09 01:00:00,Production,157.17,477.33,1571.69,9.55,1581.24,2023,11,9,1,Thursday,Non-Peak,634.5,1
37465,2023-11-09 04:00:00,R&D,152,251.78,1519.96,5.04,1525,2023,11,9,4,Thursday,Non-Peak,403.78,1
37466,2023-11-09 05:00:00,Production,140.07,491.97,1400.65,9.84,1410.49,2023,11,9,5,Thursday,Non-Peak,632.04,1
37501,2023-11-09 12:00:00,Production,143.44,531.6,1434.38,10.63,1445.01,2023,11,9,12,Thursday,Peak,675.04,1
37581,2023-11-10 04:00:00,Production,141.17,452.86,1411.65,9.06,1420.71,2023,11,10,4,Friday,Non-Peak,594.03,1
37591,2023-11-10 06:00:00,Production,138.28,479.88,1382.82,9.6,1392.42,2023,11,10,6,Friday,Non-Peak,618.16,1
37636,2023-11-10 15:00:00,Production,154.63,521.15,1546.3,10.42,1556.72,2023,11,10,15,Friday,Peak,675.78,1
37641,2023-11-10 16:00:00,Production,139.36,426.26,1393.58,8.53,1402.11,2023,11,10,16,Friday,Peak,565.62,1
37651,2023-11-10 18:00:00,Production,177.01,383.78,1770.13,7.68,1777.8,2023,11,10,18,Friday,Peak,560.79,1
37711,2023-11-11 06:00:00,Production,137.55,497.77,1375.51,9.96,1385.47,2023,11,11,6,Saturday,Non-Peak,635.32,1
37721,2023-11-11 08:00:00,Production,148.17,519.69,1481.71,10.39,1492.1,2023,11,11,8,Saturday,Non-Peak,667.86,1
37726,2023-11-11 09:00:00,Production,147.46,440.39,1474.64,8.81,1483.45,2023,11,11,9,Saturday,Peak,587.85,1
37736,2023-11-11 11:00:00,Production,141.89,493.27,1418.93,9.87,1428.8,2023,11,11,11,Saturday,Peak,635.16,1
37761,2023-11-11 16:00:00,Production,141.62,498,1416.18,9.96,1426.14,2023,11,11,16,Saturday,Peak,639.62,1
37766,2023-11-11 17:00:00,Production,163.35,516.9,1633.48,10.34,1643.81,2023,11,11,17,Saturday,Peak,680.25,1
37901,2023-11-12 20:00:00,Production,140.51,522.05,1405.14,10.44,1415.58,2023,11,12,20,Sunday,Non-Peak,662.56,1
37941,2023-11-13 04:00:00,Production,143.58,506.65,1435.76,10.13,1445.9,2023,11,13,4,Monday,Non-Peak,650.23,1
37951,2023-11-13 06:00:00,Production,140.05,567.33,1400.51,11.35,1411.86,2023,11,13,6,Monday,Non-Peak,707.38,1
37981,2023-11-13 12:00:00,Production,176.21,477.34,1762.11,9.55,1771.66,2023,11,13,12,Monday,Peak,653.55,1
38066,2023-11-14 05:00:00,Production,150.53,552.3,1505.29,11.05,1516.34,2023,11,14,5,Tuesday,Non-Peak,702.83,1
38071,2023-11-14 06:00:00,Production,164.86,442.21,1648.57,8.84,1657.41,2023,11,14,6,Tuesday,Non-Peak,607.07,1
38171,2023-11-15 02:00:00,Production,142.98,606.36,1429.78,12.13,1441.91,2023,11,15,2,Wednesday,Non-Peak,749.34,1
38181,2023-11-15 04:00:00,Production,149.46,485.12,1494.57,9.7,1504.27,2023,11,15,4,Wednesday,Non-Peak,634.58,1
38191,2023-11-15 06:00:00,Production,139.8,501.54,1398.02,10.03,1408.05,2023,11,15,6,Wednesday,Non-Peak,641.34,1
38196,2023-11-15 07:00:00,Production,138.5,402.76,1385.05,8.06,1393.1,2023,11,15,7,Wednesday,Non-Peak,541.26,1
38211,2023-11-15 10:00:00,Production,145.14,601.35,1451.43,12.03,1463.46,2023,11,15,10,Wednesday,Peak,746.49,1
38216,2023-11-15 11:00:00,Production,137.25,576.71,1372.48,11.53,1384.01,2023,11,15,11,Wednesday,Peak,713.96,1
38221,2023-11-15 12:00:00,Production,160.59,450.13,1605.89,9,1614.89,2023,11,15,12,Wednesday,Peak,610.72,1
38241,2023-11-15 16:00:00,Production,144.87,527.64,1448.75,10.55,1459.3,2023,11,15,16,Wednesday,Peak,672.51,1
38246,2023-11-15 17:00:00,Production,139.84,511.24,1398.37,10.22,1408.6,2023,11,15,17,Wednesday,Peak,651.08,1
38251,2023-11-15 18:00:00,Production,138.31,516.78,1383.06,10.34,1393.4,2023,11,15,18,Wednesday,Peak,655.09,1
38271,2023-11-15 22:00:00,Production,157.67,473.84,1576.67,9.48,1586.15,2023,11,15,22,Wednesday,Non-Peak,631.51,1
38276,2023-11-15 23:00:00,Production,152.83,562.21,1528.29,11.24,1539.53,2023,11,15,23,Wednesday,Non-Peak,715.04,1
38291,2023-11-16 02:00:00,Production,144.37,536.94,1443.75,10.74,1454.49,2023,11,16,2,Thursday,Non-Peak,681.31,1
38326,2023-11-16 09:00:00,Production,171.69,508.58,1716.95,10.17,1727.12,2023,11,16,9,Thursday,Peak,680.27,1
38331,2023-11-16 10:00:00,Production,139.21,506.12,1392.12,10.12,1402.24,2023,11,16,10,Thursday,Peak,645.33,1
38351,2023-11-16 14:00:00,Production,149.7,484.08,1497.01,9.68,1506.69,2023,11,16,14,Thursday,Peak,633.78,1
38401,2023-11-17 00:00:00,Production,140.07,532.61,1400.66,10.65,1411.31,2023,11,17,0,Friday,Non-Peak,672.68,1
38411,2023-11-17 02:00:00,Production,151.88,431.68,1518.85,8.63,1527.48,2023,11,17,2,Friday,Non-Peak,583.56,1
38416,2023-11-17 03:00:00,Production,165.11,441.6,1651.11,8.83,1659.94,2023,11,17,3,Friday,Non-Peak,606.71,1
38426,2023-11-17 05:00:00,Production,141.67,516.99,1416.66,10.34,1426.99,2023,11,17,5,Friday,Non-Peak,658.66,1
38436,2023-11-17 07:00:00,Production,137.34,519.69,1373.37,10.39,1383.76,2023,11,17,7,Friday,Non-Peak,657.03,1
38446,2023-11-17 09:00:00,Production,297.65,750.33,2976.52,15.01,2991.53,2023,11,17,9,Friday,Peak,1047.98,1
38456,2023-11-17 11:00:00,Production,138.15,541.28,1381.54,10.83,1392.37,2023,11,17,11,Friday,Peak,679.43,1
38481,2023-11-17 16:00:00,Production,138.87,537.97,1388.72,10.76,1399.48,2023,11,17,16,Friday,Peak,676.84,1
38491,2023-11-17 18:00:00,Production,152.64,455.54,1526.4,9.11,1535.51,2023,11,17,18,Friday,Peak,608.18,1
38516,2023-11-17 23:00:00,Production,145.28,532.16,1452.78,10.64,1463.42,2023,11,17,23,Friday,Non-Peak,677.44,1
38521,2023-11-18 00:00:00,Production,148.74,478.29,1487.36,9.57,1496.93,2023,11,18,0,Saturday,Non-Peak,627.03,1
38526,2023-11-18 01:00:00,Production,139.02,576.41,1390.17,11.53,1401.7,2023,11,18,1,Saturday,Non-Peak,715.43,1
38531,2023-11-18 02:00:00,Production,143.56,625.68,1435.57,12.51,1448.08,2023,11,18,2,Saturday,Non-Peak,769.24,1
38551,2023-11-18 06:00:00,Production,167.33,463.69,1673.3,9.27,1682.58,2023,11,18,6,Saturday,Non-Peak,631.02,1
38556,2023-11-18 07:00:00,Production,138.85,496.6,1388.47,9.93,1398.41,2023,11,18,7,Saturday,Non-Peak,635.45,1
38581,2023-11-18 12:00:00,Production,156.47,465.77,1564.71,9.32,1574.03,2023,11,18,12,Saturday,Peak,622.24,1
38596,2023-11-18 15:00:00,Production,137.26,414.01,1372.6,8.28,1380.88,2023,11,18,15,Saturday,Peak,551.27,1
38616,2023-11-18 19:00:00,Production,152.37,551.16,1523.75,11.02,1534.77,2023,11,18,19,Saturday,Non-Peak,703.53,1
38651,2023-11-19 02:00:00,Production,143.53,438.19,1435.29,8.76,1444.05,2023,11,19,2,Sunday,Non-Peak,581.72,1
38666,2023-11-19 05:00:00,Production,141.54,451,1415.36,9.02,1424.38,2023,11,19,5,Sunday,Non-Peak,592.54,1
38710,2023-11-19 13:00:00,R&D,142.38,273.43,1423.83,5.47,1429.3,2023,11,19,13,Sunday,Peak,415.81,1
38716,2023-11-19 15:00:00,Production,145.6,528.53,1456.02,10.57,1466.59,2023,11,19,15,Sunday,Peak,674.13,1
38771,2023-11-20 02:00:00,Production,156.48,501.92,1564.84,10.04,1574.87,2023,11,20,2,Monday,Non-Peak,658.4,1
38806,2023-11-20 09:00:00,Production,138.28,531.86,1382.83,10.64,1393.46,2023,11,20,9,Monday,Peak,670.14,1
38811,2023-11-20 10:00:00,Production,137.81,451.85,1378.13,9.04,1387.17,2023,11,20,10,Monday,Peak,589.66,1
38821,2023-11-20 12:00:00,Production,145.36,416.18,1453.62,8.32,1461.94,2023,11,20,12,Monday,Peak,561.54,1
38836,2023-11-20 15:00:00,Production,153.3,503.55,1532.95,10.07,1543.02,2023,11,20,15,Monday,Peak,656.85,1
38841,2023-11-20 16:00:00,Production,212.75,767.8,2127.52,15.36,2142.88,2023,11,20,16,Monday,Peak,980.55,1
38871,2023-11-20 22:00:00,Production,137.3,463.62,1372.97,9.27,1382.25,2023,11,20,22,Monday,Non-Peak,600.92,1
38876,2023-11-20 23:00:00,Production,172.01,467.95,1720.1,9.36,1729.46,2023,11,20,23,Monday,Non-Peak,639.96,1
38916,2023-11-21 07:00:00,Production,140.82,496.25,1408.25,9.92,1418.17,2023,11,21,7,Tuesday,Non-Peak,637.07,1
38931,2023-11-21 10:00:00,Production,139.29,537.68,1392.92,10.75,1403.67,2023,11,21,10,Tuesday,Peak,676.97,1
38961,2023-11-21 16:00:00,Production,138.02,582.27,1380.16,11.65,1391.81,2023,11,21,16,Tuesday,Peak,720.29,1
38976,2023-11-21 19:00:00,Production,144.53,512.47,1445.35,10.25,1455.59,2023,11,21,19,Tuesday,Non-Peak,657,1
38981,2023-11-21 20:00:00,Production,146.43,535.91,1464.3,10.72,1475.02,2023,11,21,20,Tuesday,Non-Peak,682.34,1
38995,2023-11-21 22:00:00,R&D,191.82,633.18,1918.24,12.66,1930.9,2023,11,21,22,Tuesday,Non-Peak,825,1
39016,2023-11-22 03:00:00,Production,144,555.52,1439.95,11.11,1451.06,2023,11,22,3,Wednesday,Non-Peak,699.52,1
39026,2023-11-22 05:00:00,Production,158.34,472.04,1583.39,9.44,1592.83,2023,11,22,5,Wednesday,Non-Peak,630.38,1
39036,2023-11-22 07:00:00,Production,160.95,528.85,1609.45,10.58,1620.03,2023,11,22,7,Wednesday,Non-Peak,689.8,1
39081,2023-11-22 16:00:00,Production,147.65,410.78,1476.52,8.22,1484.74,2023,11,22,16,Wednesday,Peak,558.43,1
39091,2023-11-22 18:00:00,Production,144.14,565.4,1441.39,11.31,1452.7,2023,11,22,18,Wednesday,Peak,709.54,1
39101,2023-11-22 20:00:00,Production,137.79,560.54,1377.88,11.21,1389.1,2023,11,22,20,Wednesday,Non-Peak,698.33,1
39111,2023-11-22 22:00:00,Production,156.42,488.49,1564.23,9.77,1574,2023,11,22,22,Wednesday,Non-Peak,644.91,1
39136,2023-11-23 03:00:00,Production,160.05,487.54,1600.49,9.75,1610.24,2023,11,23,3,Thursday,Non-Peak,647.59,1
39151,2023-11-23 06:00:00,Production,140.49,564.93,1404.88,11.3,1416.18,2023,11,23,6,Thursday,Non-Peak,705.42,1
39156,2023-11-23 07:00:00,Production,152.44,500.17,1524.42,10,1534.43,2023,11,23,7,Thursday,Non-Peak,652.61,1
39201,2023-11-23 16:00:00,Production,141.32,574.74,1413.16,11.49,1424.66,2023,11,23,16,Thursday,Peak,716.06,1
39206,2023-11-23 17:00:00,Production,140.19,406.71,1401.88,8.13,1410.01,2023,11,23,17,Thursday,Peak,546.9,1
39256,2023-11-24 03:00:00,Production,224.46,696.97,2244.57,13.94,2258.51,2023,11,24,3,Friday,Non-Peak,921.43,1
39271,2023-11-24 06:00:00,Production,141.05,570.91,1410.46,11.42,1421.87,2023,11,24,6,Friday,Non-Peak,711.96,1
39301,2023-11-24 12:00:00,Production,156.49,483.9,1564.89,9.68,1574.57,2023,11,24,12,Friday,Peak,640.39,1
39366,2023-11-25 01:00:00,Production,155.17,493.62,1551.65,9.87,1561.53,2023,11,25,1,Saturday,Non-Peak,648.79,1
39370,2023-11-25 01:00:00,R&D,198.09,401.54,1980.89,8.03,1988.92,2023,11,25,1,Saturday,Non-Peak,599.63,1
39371,2023-11-25 02:00:00,Production,147.86,532.88,1478.57,10.66,1489.22,2023,11,25,2,Saturday,Non-Peak,680.74,1
39386,2023-11-25 05:00:00,Production,149.57,505.97,1495.75,10.12,1505.87,2023,11,25,5,Saturday,Non-Peak,655.54,1
39401,2023-11-25 08:00:00,Production,143.44,499.67,1434.42,9.99,1444.41,2023,11,25,8,Saturday,Non-Peak,643.11,1
39431,2023-11-25 14:00:00,Production,146.11,445.02,1461.07,8.9,1469.97,2023,11,25,14,Saturday,Peak,591.13,1
39536,2023-11-26 11:00:00,Production,142.43,475.57,1424.25,9.51,1433.77,2023,11,26,11,Sunday,Peak,618,1
39541,2023-11-26 12:00:00,Production,157.66,551.07,1576.57,11.02,1587.59,2023,11,26,12,Sunday,Peak,708.73,1
39576,2023-11-26 19:00:00,Production,154.26,447.13,1542.58,8.94,1551.53,2023,11,26,19,Sunday,Non-Peak,601.39,1
39586,2023-11-26 21:00:00,Production,172.79,453.18,1727.87,9.06,1736.93,2023,11,26,21,Sunday,Non-Peak,625.97,1
39621,2023-11-27 04:00:00,Production,142.58,493.5,1425.75,9.87,1435.62,2023,11,27,4,Monday,Non-Peak,636.08,1
39646,2023-11-27 09:00:00,Production,139.97,534.46,1399.75,10.69,1410.44,2023,11,27,9,Monday,Peak,674.43,1
39686,2023-11-27 17:00:00,Production,144.58,546.94,1445.84,10.94,1456.77,2023,11,27,17,Monday,Peak,691.52,1
39691,2023-11-27 18:00:00,Production,143.62,571.43,1436.17,11.43,1447.59,2023,11,27,18,Monday,Peak,715.05,1
39696,2023-11-27 19:00:00,Production,139.6,489.52,1396.04,9.79,1405.83,2023,11,27,19,Monday,Non-Peak,629.12,1
39700,2023-11-27 19:00:00,R&D,144.74,265.04,1447.35,5.3,1452.65,2023,11,27,19,Monday,Non-Peak,409.78,1
39706,2023-11-27 21:00:00,Production,138.91,451.27,1389.13,9.03,1398.15,2023,11,27,21,Monday,Non-Peak,590.18,1
39731,2023-11-28 02:00:00,Production,157.57,445.75,1575.68,8.91,1584.59,2023,11,28,2,Tuesday,Non-Peak,603.32,1
39771,2023-11-28 10:00:00,Production,142.21,483.72,1422.1,9.67,1431.77,2023,11,28,10,Tuesday,Peak,625.93,1
39776,2023-11-28 11:00:00,Production,156.46,510.25,1564.59,10.21,1574.8,2023,11,28,11,Tuesday,Peak,666.71,1
39836,2023-11-28 23:00:00,Production,140.4,452.35,1404.03,9.05,1413.08,2023,11,28,23,Tuesday,Non-Peak,592.75,1
39866,2023-11-29 05:00:00,Production,159.9,554.47,1599,11.09,1610.09,2023,11,29,5,Wednesday,Non-Peak,714.37,1
39881,2023-11-29 08:00:00,Production,144.01,579.44,1440.07,11.59,1451.66,2023,11,29,8,Wednesday,Non-Peak,723.45,1
39901,2023-11-29 12:00:00,Production,139.47,516.98,1394.71,10.34,1405.05,2023,11,29,12,Wednesday,Peak,656.45,1
39921,2023-11-29 16:00:00,Production,152.93,486.94,1529.28,9.74,1539.02,2023,11,29,16,Wednesday,Peak,639.87,1
39931,2023-11-29 18:00:00,Production,157.55,457.75,1575.51,9.15,1584.66,2023,11,29,18,Wednesday,Peak,615.3,1
39951,2023-11-29 22:00:00,Production,138.87,445.64,1388.74,8.91,1397.65,2023,11,29,22,Wednesday,Non-Peak,584.51,1
39956,2023-11-29 23:00:00,Production,207.7,719.79,2076.97,14.4,2091.37,2023,11,29,23,Wednesday,Non-Peak,927.49,1
39976,2023-11-30 03:00:00,Production,141.67,526.35,1416.7,10.53,1427.22,2023,11,30,3,Thursday,Non-Peak,668.02,1
39981,2023-11-30 04:00:00,Production,141.66,470.09,1416.58,9.4,1425.98,2023,11,30,4,Thursday,Non-Peak,611.75,1
40016,2023-11-30 11:00:00,Production,142.25,464.22,1422.46,9.28,1431.75,2023,11,30,11,Thursday,Peak,606.47,1
40086,2023-12-01 01:00:00,Production,138.29,453.29,1382.9,9.07,1391.96,2023,12,1,1,Friday,Non-Peak,591.58,1
40101,2023-12-01 04:00:00,Production,159.46,508.18,1594.6,10.16,1604.76,2023,12,1,4,Friday,Non-Peak,667.64,1
40141,2023-12-01 12:00:00,Production,152.36,588.58,1523.57,11.77,1535.34,2023,12,1,12,Friday,Peak,740.94,1
40151,2023-12-01 14:00:00,Production,138.83,611.34,1388.33,12.23,1400.56,2023,12,1,14,Friday,Peak,750.17,1
40171,2023-12-01 18:00:00,Production,140.57,452.06,1405.7,9.04,1414.74,2023,12,1,18,Friday,Peak,592.63,1
40176,2023-12-01 19:00:00,Production,158.65,375.02,1586.47,7.5,1593.97,2023,12,1,19,Friday,Non-Peak,533.67,1
40186,2023-12-01 21:00:00,Production,165.17,440.74,1651.73,8.81,1660.55,2023,12,1,21,Friday,Non-Peak,605.91,1
40191,2023-12-01 22:00:00,Production,139.83,515.55,1398.34,10.31,1408.65,2023,12,1,22,Friday,Non-Peak,655.38,1
40231,2023-12-02 06:00:00,Production,139.75,544.27,1397.5,10.89,1408.39,2023,12,2,6,Saturday,Non-Peak,684.02,1
40241,2023-12-02 08:00:00,Production,157.39,494.11,1573.89,9.88,1583.78,2023,12,2,8,Saturday,Non-Peak,651.5,1
40256,2023-12-02 11:00:00,Production,137.97,501.55,1379.73,10.03,1389.76,2023,12,2,11,Saturday,Peak,639.52,1
40321,2023-12-03 00:00:00,Production,142.34,461.8,1423.43,9.24,1432.67,2023,12,3,0,Sunday,Non-Peak,604.14,1
40326,2023-12-03 01:00:00,Production,227.53,1086.23,2275.34,21.72,2297.06,2023,12,3,1,Sunday,Non-Peak,1313.76,1
40371,2023-12-03 10:00:00,Production,164.77,469.64,1647.72,9.39,1657.12,2023,12,3,10,Sunday,Peak,634.41,1
40391,2023-12-03 14:00:00,Production,137.91,590.26,1379.09,11.81,1390.89,2023,12,3,14,Sunday,Peak,728.17,1
40416,2023-12-03 19:00:00,Production,141.8,519.78,1417.97,10.4,1428.37,2023,12,3,19,Sunday,Non-Peak,661.58,1
40486,2023-12-04 09:00:00,Production,137.96,526.62,1379.6,10.53,1390.13,2023,12,4,9,Monday,Peak,664.58,1
40501,2023-12-04 12:00:00,Production,139,584.95,1389.95,11.7,1401.65,2023,12,4,12,Monday,Peak,723.95,1
40536,2023-12-04 19:00:00,Production,160.11,488.48,1601.11,9.77,1610.88,2023,12,4,19,Monday,Non-Peak,648.59,1
40561,2023-12-05 00:00:00,Production,165.07,484.72,1650.71,9.69,1660.41,2023,12,5,0,Tuesday,Non-Peak,649.79,1
40566,2023-12-05 01:00:00,Production,157.64,450.2,1576.44,9,1585.44,2023,12,5,1,Tuesday,Non-Peak,607.84,1
40641,2023-12-05 16:00:00,Production,140.08,491.86,1400.77,9.84,1410.61,2023,12,5,16,Tuesday,Peak,631.94,1
40666,2023-12-05 21:00:00,Production,138.22,496.61,1382.23,9.93,1392.16,2023,12,5,21,Tuesday,Non-Peak,634.83,1
40671,2023-12-05 22:00:00,Production,140.26,597.51,1402.6,11.95,1414.55,2023,12,5,22,Tuesday,Non-Peak,737.77,1
40701,2023-12-06 04:00:00,Production,139.11,494.66,1391.09,9.89,1400.99,2023,12,6,4,Wednesday,Non-Peak,633.77,1
40731,2023-12-06 10:00:00,Production,139.18,481.46,1391.83,9.63,1401.46,2023,12,6,10,Wednesday,Peak,620.64,1
40736,2023-12-06 11:00:00,Production,157.31,434.23,1573.06,8.68,1581.74,2023,12,6,11,Wednesday,Peak,591.54,1
40741,2023-12-06 12:00:00,Production,173.42,572.22,1734.18,11.44,1745.62,2023,12,6,12,Wednesday,Peak,745.64,1
40751,2023-12-06 14:00:00,Production,144.07,512.95,1440.71,10.26,1450.97,2023,12,6,14,Wednesday,Peak,657.02,1
40756,2023-12-06 15:00:00,Production,141.23,500.7,1412.34,10.01,1422.36,2023,12,6,15,Wednesday,Peak,641.93,1
40781,2023-12-06 20:00:00,Production,163.09,462.75,1630.88,9.26,1640.13,2023,12,6,20,Wednesday,Non-Peak,625.84,1
40786,2023-12-06 21:00:00,Production,154.39,469.66,1543.86,9.39,1553.25,2023,12,6,21,Wednesday,Non-Peak,624.05,1
40816,2023-12-07 03:00:00,Production,139.86,470.61,1398.55,9.41,1407.96,2023,12,7,3,Thursday,Non-Peak,610.47,1
40826,2023-12-07 05:00:00,Production,140.05,515.83,1400.49,10.32,1410.81,2023,12,7,5,Thursday,Non-Peak,655.88,1
40836,2023-12-07 07:00:00,Production,141.01,482.37,1410.09,9.65,1419.73,2023,12,7,7,Thursday,Non-Peak,623.38,1
40851,2023-12-07 10:00:00,Production,138.97,479.79,1389.73,9.6,1399.33,2023,12,7,10,Thursday,Peak,618.76,1
40861,2023-12-07 12:00:00,Production,148,473.61,1480.02,9.47,1489.49,2023,12,7,12,Thursday,Peak,621.61,1
40881,2023-12-07 16:00:00,Production,150.96,557.72,1509.59,11.15,1520.74,2023,12,7,16,Thursday,Peak,708.68,1
40886,2023-12-07 17:00:00,Production,145.2,501.73,1451.97,10.03,1462.01,2023,12,7,17,Thursday,Peak,646.93,1
40890,2023-12-07 17:00:00,R&D,137.47,539.66,1374.73,10.79,1385.53,2023,12,7,17,Thursday,Peak,677.13,1
40911,2023-12-07 22:00:00,Production,149.91,444.52,1499.1,8.89,1507.99,2023,12,7,22,Thursday,Non-Peak,594.43,1
40921,2023-12-08 00:00:00,Production,158.34,414.89,1583.39,8.3,1591.68,2023,12,8,0,Friday,Non-Peak,573.23,1
40931,2023-12-08 02:00:00,Production,143.46,468.04,1434.64,9.36,1444.01,2023,12,8,2,Friday,Non-Peak,611.5,1
40946,2023-12-08 05:00:00,Production,152.29,524.48,1522.9,10.49,1533.39,2023,12,8,5,Friday,Non-Peak,676.77,1
40961,2023-12-08 08:00:00,Production,138.17,480.79,1381.68,9.62,1391.29,2023,12,8,8,Friday,Non-Peak,618.96,1
40991,2023-12-08 14:00:00,Production,166.35,570.96,1663.49,11.42,1674.91,2023,12,8,14,Friday,Peak,737.31,1
41021,2023-12-08 20:00:00,Production,140.39,595.16,1403.89,11.9,1415.79,2023,12,8,20,Friday,Non-Peak,735.55,1
41046,2023-12-09 01:00:00,Production,143.87,528.24,1438.71,10.56,1449.27,2023,12,9,1,Saturday,Non-Peak,672.11,1
41101,2023-12-09 12:00:00,Production,188.85,965.5,1888.47,19.31,1907.78,2023,12,9,12,Saturday,Peak,1154.35,1
41116,2023-12-09 15:00:00,Production,152.51,507.62,1525.09,10.15,1535.24,2023,12,9,15,Saturday,Peak,660.13,1
41126,2023-12-09 17:00:00,Production,143.37,546.61,1433.68,10.93,1444.61,2023,12,9,17,Saturday,Peak,689.98,1
41151,2023-12-09 22:00:00,Production,137.36,524.13,1373.64,10.48,1384.13,2023,12,9,22,Saturday,Non-Peak,661.49,1
41161,2023-12-10 00:00:00,Production,143.39,568.3,1433.93,11.37,1445.29,2023,12,10,0,Sunday,Non-Peak,711.69,1
41231,2023-12-10 14:00:00,Production,162.7,452.05,1627.03,9.04,1636.07,2023,12,10,14,Sunday,Peak,614.75,1
41241,2023-12-10 16:00:00,Production,145.57,530.69,1455.71,10.61,1466.33,2023,12,10,16,Sunday,Peak,676.26,1
41261,2023-12-10 20:00:00,Production,162.11,488.35,1621.1,9.77,1630.86,2023,12,10,20,Sunday,Non-Peak,650.46,1
41281,2023-12-11 00:00:00,Production,152.7,567.49,1526.95,11.35,1538.3,2023,12,11,0,Monday,Non-Peak,720.19,1
41331,2023-12-11 10:00:00,Production,148.49,482.08,1484.88,9.64,1494.52,2023,12,11,10,Monday,Peak,630.57,1
41356,2023-12-11 15:00:00,Production,140.34,493.59,1403.36,9.87,1413.23,2023,12,11,15,Monday,Peak,633.93,1
41381,2023-12-11 20:00:00,Production,158.42,464.69,1584.18,9.29,1593.47,2023,12,11,20,Monday,Non-Peak,623.11,1
41391,2023-12-11 22:00:00,Production,142.12,457.78,1421.18,9.16,1430.33,2023,12,11,22,Monday,Non-Peak,599.9,1
41396,2023-12-11 23:00:00,Production,142.39,553.24,1423.89,11.06,1434.96,2023,12,11,23,Monday,Non-Peak,695.63,1
41441,2023-12-12 08:00:00,Production,162.02,565.08,1620.22,11.3,1631.52,2023,12,12,8,Tuesday,Non-Peak,727.1,1
41451,2023-12-12 10:00:00,Production,144.24,559.48,1442.44,11.19,1453.63,2023,12,12,10,Tuesday,Peak,703.72,1
41486,2023-12-12 17:00:00,Production,153.4,494.41,1534.03,9.89,1543.92,2023,12,12,17,Tuesday,Peak,647.81,1
41496,2023-12-12 19:00:00,Production,169.19,576.45,1691.85,11.53,1703.38,2023,12,12,19,Tuesday,Non-Peak,745.64,1
41501,2023-12-12 20:00:00,Production,143.28,469.42,1432.78,9.39,1442.17,2023,12,12,20,Tuesday,Non-Peak,612.7,1
41541,2023-12-13 04:00:00,Production,144.93,506.77,1449.31,10.14,1459.45,2023,12,13,4,Wednesday,Non-Peak,651.7,1
41551,2023-12-13 06:00:00,Production,139.45,410.51,1394.45,8.21,1402.66,2023,12,13,6,Wednesday,Non-Peak,549.96,1
